"Id","FirstName","LastName","Title","ShortDescription","Presentation","ServiceIds"
"cf5da611-7707-4de4-9097-2ab96b313984","Miia","Kokkola","Psykoterapeutti","Psykoterapeutti monipuolisella mielenterveyden asioihin liittyvällä kokemuksella","Työskentelen ratkaisukeskeisen psykoterapian viitekehyksessä, ja olen valmistunut psykoterapeutiksi vuonna 2011. Lisäkoulutuksena minulla on ratkaisukeskeisen neuropsykiatrisen valmentajan koulutus, sekä dialektisen käyttäytymisterapian perusteet. Työotteeltani olen utelias, eri näkökulmia pohtiva, rauhallinen kuuntelija. Omaan kokemusta monipuolisesti mielenterveyteen liittyvistä asioista; taustakoulutukseltani olen psykiatrinen sairaanhoitaja ja olen työskennellyt pääosan työurastani avohoidossa. Psykoterapiatyössä sovin tavoitteista aina tapauskohtaisesti asiakkaan kanssa. Minulle voi varata ajan yksittäisille konsultaatiokäynneille tai työterveyshuollon lyhytpsykoterapiaan. Teen myös Kelan kuntoutuspsykoterapioita, paikkatilanteen kysely ensin sähköpostiin (etunimi.sukunimi@terveystalo.com).","Stressin säätelytaitojen vahvistaminen, Neuropsykiatrinen valmennus, Paniikkihäiriön tutkimus ja hoito , Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Pakko-oireiden tutkimus ja hoito"
"24f4d330-2a4e-48f0-85b6-6d6ce13eb2a5","Elina","Kallio","Psykoterapeutti","Kognitiivis-analyyttinen psykoterapeutti","Olen kognitiivis-analyyttisen viitekehyksen psykoterapeutti ja tarjoan lyhytterapiajaksoja työterveyshuollon ja vakuutusyhtiöiden asiakkaille. Pohjakoulutukseltani olen sairaanhoitaja ja minulla on lähes 15 vuoden työkokemus aikuisten psykiatrian erikoissairaanhoidosta. Minulla on laaja-alaista työkokemusta sekä osaamista erilaisiin elämänkriiseihin ja mielenterveyden ongelmatilanteisiin liittyen (esim. masentuneisuus, ahdistuneisuus, unettomuus, tunne-elämän säätelyvaikeudet, ihmissuhdevaikeudet, työssäjaksamisen tai vanhemmuuden haasteet). Psykoterapeuttina minulle on tärkeää luoda lämmin, turvallinen, tasavertainen ja luottamuksellinen hoitosuhde asiakkaan kanssa. Työtäni ohjaa vahva ammattietiikka. Vastaanotolleni ovat tervetulleita yli 18-vuotiaat asiakkaat. Tapaamiset on mahdollista toteuttaa myös etäyhteyden välityksellä.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Unettomuus, Työuupumuksen tutkimus ja hoito, Syömishäiriöiden tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Kognitiivis-analyyttinen psykoterapia (KAT), Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Kriisituki, Riippuvuuksien arviointi ja tuki, Unettomuuden hoito (yksilötuki), Väsymys ja sen hoito, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"a986c85d-f8ca-46c6-9551-76af9359cdf5","Tarja","Salokoski","psykologi, psykoterapeutti","Ammattitaitoinen psykologi ja psykoterapeutti","Olen psykologian tohtori, laillistettu psykologi sekä psykoterapeutti. Minulla on sekä yksilöpsykoterapian että parisuhdeterapeutin (EFT) pätevyydet. Koulutuksissani ovat painottuneet ratkaisu- ja voimavarakeskeiset, tunnekeskeiset, kiintymyssuhteisiin sekä viimeisempänä traumoihin (traumapsykoterapeutin koulutus meneillään) keskittyvät menetelmät. 
Työotteeni on aktiivinen ja vuorovaikutteinen. Terapeuttina tavoitteeni on auttaa asiakasta työskentelemään hänelle merkityksellisten kysymysten parissa. Keskeisenä periaatteenani on, että asiakas tulee kuulluksi ja kohdatuksi oman yksilöllisen tarinansa sekä kokemuksensa kanssa. Terapiassa työskentely on tavoitteellista. Terapeutin rooli on auttaa asiakasta ymmärtämään ongelmiensa rakentumista sekä niitä ylläpitäviä mekanismeja, auttaa löytämään ratkaja ja voimavaroja, kehittää suhdetta omiin tunteisiin, ajatuksiin sekä kehollisiin reaktioihin, lisätä itsetuntemusta sekä rakentaa hyväksyvämpää ja myötätuntoisempaa suhdetta itseen.","Pariterapia, Psykologi, Psykoterapia, psykoterapeutti, Työterveyden lyhytpsykoterapia"
"59f00426-3504-429a-839b-e71a48323503","Jenni","Christiansen","psykologi, psykoterapeutti","Psykologi, kognitiivinen psykoterapeutti ja mindfulness-ohjaaja, jolla on laaja työkokemus työskentelystä eri-ikäisten ihmisten kanssa.","Olen työskennellyt muun muassa masennus- ja ahdistusoireista, työuupumuksesta, elämän kriiseistä, neuropsykiatrisista häiriöistä (autismikirjo, ADD/ADHD) ja syömishäiriöoireista kärsivien potilaiden kanssa.

Minulle voi varata aikaa lyhytterapiaan, työterveyden lyhytpsykoterapiaan, tuki- ja ohjauskäynneille tai valmennustyyppiseen hyvinvointia tukevaan työskentelyyn.

Työtapani on asiakaslähtöinen ja asiakkaan arvomaailmaa kunnioittava. Työskentely alkaa yksilöllisen tilanteen kartoittamisella ja työskentelyn suunnittelulla yhteistyössä potilaan kanssa. Prosessissa tarkastellaan yleensä kokonaisvaltaisesti ajatuksia, tunteita, toimintaa ja kehollisuutta sekä tapoja vaikuttaa näiden kautta hyvinvointiin. Tilanteen ja asiakkaan toiveiden mukaisesti voidaan hyödyntää myös tietoisuustaito- ja rentoutusharjoituksia.

En voi tällä hetkellä valitettavasi aloittaa pitkiä KELA-psykoterapioita.Tunnin vastaanottoajasta on 45 minuuttia vastaanottoa ja 15 minuuttia kirjaamisaikaa.","Mindfulness, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Kognitiiviset menetelmät, Unettomuus, Työuupumuksen tutkimus ja hoito, Syömishäiriöiden tutkimus ja hoito, Kognitiivinen psykoterapia, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Fobioiden tutkimus ja hoito , Ahdistuneisuushäiriöiden tutkimus ja hoito , Psykologinen tutkimus, Pakko-oireiden tutkimus ja hoito, Unettomuuden hoito (yksilötuki)"
"7ccebbc9-a457-4d75-b995-2b4da7dea523","Krista","Vepsä","Psykoterapeutti","Empaattinen ja käytännönläheinen psykoterapeutti","Olen kognitiivisen käyttäytymisterapian psykoterapeutti (Valvira, Kela). Työskentelen mielelläni nuorten ja aikuisten kanssa. Teen lyhytpsykoterapiaa (1–20 kertaa), hoitosuhdetyönohjauksia, sekä toimin defusing-ohjaajana. Lisäksi teen mielen sparreja. Erityismielenkiinnon kohteinani ovat työskentely ahdistuneisuushäiriöiden (erityisesti pakko-oireinen häiriö), tunnesäätelyongelmien, kuormittavien elämäntilanteiden ja vuorovaikutusongelmien parissa. Hoitosuhteessa tutkimme yhdessä asiakkaan kanssa haitallisiksi kehittyneitä ajatusmalleja ja uskomuksia, sekä niihin liittyviä vaikeaksi koettuja tunteita. Työskentelytapani on asiakasta kunnioittava, käytännönläheinen ja empaattinen.

Tällä hetkellä kaikki palveluni ovat saatavilla vain etäyhteyden välityksellä.","Ristiriitatilanteet, Nuorten psykoterapia, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Interpersonaalinen psykoterapia (IPT), Kriisituki, Unettomuuden hoito (yksilötuki)"
"3a3969b1-0cb2-48e4-a535-08ddb69c1d38","Virpi","Keränen","Psykoterapeutti, Tunnekeskeinen pariterapeutti, perheterapeutti","Vakauttavaa hoitoa ja läsnäolevaa kohtaamista","Jos koet tarvitsevasi apua tai olevasi kriisissä itsesi, työelämäsi, parisuhteesi tai perheesi kanssa, elämässäsi on mielenterveyden haasteita ja haluat keskustella ammatti-ihmisen kanssa, autan sinua mielelläni. 

Vastaanotolleni on tullut asiakkaita, jotka ovat olleet huolissaan muun muassa omasta jaksamisesta, ahdistuneisuudesta, masennusoireista, ja uniongelmista. Heitä on kohdannut jokin trauma, tai heitä on pohdituttanut seksuaalisuuteen liittyvät kysymykset. Olen lämminhenkinen ja helposti lähestyttävä pitkän kokemuksen omaava pari-ja perhepsykoterapeutti. Teen lyhytpsykoterapiaa, sekä Kelan kuntoutuspsykoterapiaa, ja traumahoitoja kuten emdr-terapiaa. 

Olen saanut palautteena asiakkailta kuvauksia kyvystäni olla avoin, luottamusta herättävä ja kanssani on ollut helppo puhua. Käyntejä voi olla yksi tai useampi. Tavoitteeni on, että tulet kohdatuksi asiasi kanssa ja koet voimaantuneesi ja elämänhallintasi lisääntyy.

Tervetuloa vastaanotolle!","Surevan tuki, Mindfulness, Elintapamuutosten psykologinen tuki, Seksuaaliterapia, Stressin säätelytaitojen vahvistaminen, Kriisi- ja traumapsykoterapia, Paniikkihäiriön tutkimus ja hoito , Pariterapia, Maahanmuuttajan ja turvapaikanhakijan tuki, Vastaanottokeskusasiakkaan mielen palvelu, Nuorten psykoterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, Eroauttaminen, Perheen tuki, Integratiiviset psykoterapiat, Nuoren psykologinen tuki, EMDR, Ikääntyvän psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Työuupumuksen tutkimus ja hoito, Mentalisaatioon perustuva terapia (MBT), Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Hyväksymis- ja omistautumisterapia (HOT), Pakko-oireiden tutkimus ja hoito, Tunnekeskeinen paripsykoterapia (EFT), Kriisituki, Traumafokusoitu kognitiivinen käyttäytymisterapia (TF-CBT), Perheterapia"
"5372306e-aeb9-4bc8-9e0d-1f222cd1e656","Tea","Pietilä","Työterveyspsykologi","Työelämän ja siinä selviytymisen haasteet tunteva psykologi ja psykoterapeutti","Olen suomalaisen ja oululaisen työelämän ja työtehtävien vaatimukset hyvin tunteva psykologi. Rekrytoinnin, esimiestyön ja alaisena työskentelyn haasteet ovat minulle tuttuja pitkältä ajalta. Jaksaminen, stressi ja ihmissuhteiden kimurantit tilanteet kiinnostavat minua. Psykoterapeuttina mielen toiminnan parantaminen hyvinvoinnin löytämiseksi yhdessä asiakkaan kanssa on minusta aina mieluisa haaste.","Psykoterapia, psykoterapeutti, Työterveyspsykologi, Työterveyden lyhytpsykoterapia"
"08a23a73-ec87-4dbb-a40c-e4fb1db2779b","Annika","Kivimäki","Psykoterapeutti","","Olen kognitiivinen käyttäytymispsykoterapeutti ja tarjoan lyhytpsykoterapiaa työterveyden asiakkaille, joilla on esimerkiksi ahdistuneisuutta, masennusta, stressiä tai uupumusta. Olen työssäni empaattinen, keskusteleva ja aktiivinen. Yhdessä asiakkaan kanssa sovimme hoidon tavoitteet, jotka pyrimme saavuttamaan eri menetelmiä käyttäen. Tervetuloa vastaanotolle!","Psykoterapia, psykoterapeutti, Kognitiivinen psykoterapia, Työterveyden lyhytpsykoterapia"
"983a1ed4-1c47-4300-a09b-046a42498c61","Anna-Kaisa","Pitkänen","Psykologi, Psykoterapeutti","","Olen koulutukseltani psykologi ja kognitiivisen käyttäytymisterapian psykoterapeutti.

Minulla on paljon osaamista esimerkiksi ADHD:n ja autismikirjon sekä valikoivan puhumattomuuden hoidossa. Lisäksi hoidan erilaisia ahdistuneisuus- ja mielialahäiriötä sekä unihäiriöitä. Aikuispsykiatrisessa työssäni tein työtäni esimerkiksi tunne-elämältään epävakaiden potilaiden kanssa dialektisen käyttäytymisterapian (DKT) taitoharjoitteluryhmissä ja kipupotilaiden ryhmissä. 

Minulla on osaamista myös pakko-oireisen häiriön hoidossa. Lyhyissä ja kohdennetuissa psykoterapioissa voit käsitellä kanssani erilaisia työ- ja yksityiselämän kriisitilanteita sekä saada tuloksekasta ja kohdennettua hoitoa esimerkiksi ahdistus- ja paniikkioireisiin, unettomuuteen, mielialan laskuun ja kivun hoitoon. Teen myös pidempiä psykoterapeuttisia hoitoja, joissa oireita voidaan käsitellä tilannettasi laajemmin ja muutostyöskentelylle jää enemmän aikaa.","Kouluvalmiustutkimus, Surevan tuki, Elintapamuutosten psykologinen tuki, Lapsen tai nuoren psykologinen arviointi, Stressin säätelytaitojen vahvistaminen, Psykofyysiset menetelmät, Paniikkihäiriön tutkimus ja hoito , Psykologi, Nuorten psykoterapia, Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Kivun psykologinen hoito, Lastenpsykologin vastaanotto, Työssä jaksaminen, ADHD:n arviointi ja tuki, Kognitiiviset menetelmät, Perheen tuki, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Ikääntyvän psykologinen tuki, Unettomuus, Tietoisuustaidot eli Mindfulness, Lapsiperheen mielen tuki, Psykologia ja psykoterapia, Uni ja vireys, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Lapsen psykologinen tuki, Neuropsykiatristen oireiden arviointi ja tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Työhyvinvointi, Kognitiivinen käyttäytymisterapia (KKT, CBT), Psykologinen tutkimus, Hyväksymis- ja omistautumisterapia (HOT), Pakko-oireiden tutkimus ja hoito, Kriisituki, Väsymys ja sen hoito, Psykologin palvelut, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"4bf7c744-ce5d-4090-b397-47722bf530d7","Sari","Karttunen-Shilman","psykoterapeutti","","Työskentelen työterveysasiakkaiden kanssa lyhytterapian muodossa ja taustakoulutukseni on perheterapeutti

Työhistoriani ja koulutukseni myötä olen työskennellyt pitkään niin yksilöiden, pariskuntien ja perheiden kanssa.

Minulle tuttuja teemoja asiakastyössä ovat sopeutuminen elämän mukanaan tuomien muutoksiin, ahdistuneisuus, masennus sekä jaksamista kuormittavat tekijät. Minulla on ymmärrystä monikulttuurisuudesta.

Teemat, jotka koskettavat erityisesti elämää vammautumisen jälkeen ja elämää harvinaisten sairauksien kanssa ovat minulle tuttuja.

Lämpimästi tervetuloa vastaanotolleni!","Surevan tuki, Psykoterapia, psykoterapeutti, Muutostuki, Eroauttaminen, Työterveyden lyhytpsykoterapia, Kriisituki"
"dddbebb3-6e62-408f-be99-a58c610fd55a","Liisa","Lähteenmäki","Psykoterapeutti","","Työterveyden lyhytpsykoterapia kanssani tarjoaa tilaisuuden tutkia nykyhetkessä ilmeneviä esteitä ja mahdollisuuksia hyvinvointiin ja kukoistukseen. Keho-mieli-kokonaisuutta kokoava ja läsnäolon taitoja palauttava luonnollinen lyhytpsykoterapiajakso voi helpottaa kiireisen ja stressaantuneen henkilön kokonaisvaltaista oloa ja auttaa löytämään tapoja olla itselleen enemmän hyväksi kuin haitaksi. 

Vuodesta 2010 alkaen olen ammatinharjoittajana toiminut Kelan kuntoutuspsykoterapian palveluntuottajana, työryhmien ja esihenkilöiden työnohjaajana, 8-viikon MindfulnessBasedStressReduction-kurssien ohjaajana sekä Luontoyhteys- ja Luonnosta Virtaa -ohjaajana. Koko pitkä ammatillinen työurani (lähes 40 v.) on ollut paljolti korjaavaa työskentelyä. Nyt on aika siirtyä ennaltaehkäisevään työhön – sellaiseksi koen työni työterveyden lyhytpsykoterapeuttina. 

Aina on toivoa voimaantuneesta, valoisammasta ja iloisemmasta huomisesta. Lämpimästi tervetuloa vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Psykofyysiset menetelmät, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, Kivun psykologinen hoito, Työnohjauspalvelut, Eroauttaminen, Perheen tuki, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Tietoisuustaidot eli Mindfulness, Lapsiperheen mielen tuki, Psykologia ja psykoterapia, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Väsymys ja sen hoito"
"ca70213a-000f-4f17-81b6-5dd09bdd93e6","Mirka","Paavilainen","psykologi, psykoterapeutti","","Olen kokenut psykologi ja yksilöpsykoterapeutti, jolla on erityisosaamista kriisien, stressihäiriöiden, surun, ahdistuneisuuden sekä lisääntymisterveyden ongelmien hoidossa.

Pyrin työskentelemään niin, että minulle olisi mahdollisimman helppo puhua vaikeistakin asioista. Mielenterveystyö on intohimoni, minkä toivon näkyvän niin, että olen aidosti kiinnostunut asiakkaideni hyvinvoinnista ja työskentelen aktiivisesti toivotun muutoksen aikaansaamiseksi. Työskentelen paljon PTSD:n, yleistyneen ahdistuneisuuden, masennuksen, stressin, surun ja lisääntymisterveyden kysymysten (esimerkiksi lapsettomuus, raskauden menetykset, endometrioosi) parissa.

Käytän työssäni paljon erilaisia psykoterapeuttisia menetelmiä integratiivisesti. Käytän paljon EMDR-terapiaa ja kognitiivisen käyttäytymisterapian tuoreimpia menetelmiä kuten hyväksymis- ja omistautumisterapia sekä tunnefokusoitu KKT. Vastaanottopäiväni on perjantaisin virka-aikaan.","Surevan tuki, Seksuaaliterapia, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Eroauttaminen, Kognitiiviset menetelmät, EMDR, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Fobioiden tutkimus ja hoito , Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Hyväksymis- ja omistautumisterapia (HOT), Kriisituki"
"ed867205-8bed-4fbd-9f5b-d36131ef676f","Sari","Mäkipää","Psykoterapeutti","","Minulla on pitkä kokemus kriisityöstä ja lastensuojelutyöstä niin yksilöiden, perheiden kuin parien kanssa ja lisäksi nuorten kanssa työskentelystä muun muassa mielenterveyspuolelta. 

Aiemmasta työkokemuksesta vahvuuksikseni ovat muodostuneet menetykset, uupumus, uskottomuuskriisit ja lähisuhdeväkivalta eri muodoissaan. Kiinnostuksen kohteenani on myös vuorovaikutuspulmat.

Työskentelen mielelläni niin yksilöiden, perheiden kuin parienkin kanssa.","Surevan tuki, Stressin säätelytaitojen vahvistaminen, Pariterapia, Maahanmuuttajan ja turvapaikanhakijan tuki, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Vakavaan sairauteen sopeutuminen, Kognitiiviset menetelmät, Perheen tuki, Nuoren psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Fobioiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Kriisituki, Väsymys ja sen hoito, Perheterapia"
"d5ec596c-ebb8-4c1e-b989-5e24d9c36bfb","Natalia","Rautavuori","Psykoterapeutti","","Olen ratkaisukeskeinen terapeutti, perhe- ja paripsykoterapeutti sekä erityistason seksuaaliterapeutti. Minulla on Kela-pätevyys pari- ja perheterapiaan sekä vanhempainohjaukseen.

Terapeuttina olen lämmin ja empaattinen. Olen tarjonnut pari- ja yksilöterapiaa sekä seksuaaliterapiaa 1.10.2015 lähtien sekä venäjän että suomen kielellä. Työotteeni on integratiivinen, ratkaisu- ja tunnekeskeinen, dialoginen.

Vastaanotollani saat apua vaikeisiin elämänvaiheisiin, stressitilanteisiin, työuupumukseen, ahdistukseen, kun motivaatiosi on hukassa, mielialasi on alhaalla, tai sinun on löydettävä resursseja elämänmuutoksiin.

Seksuaalisuuteen, seksiin tai parisuhteen liittyvissä kysymyksissä, esimerkiksi kun läheisyys tai yhteydentunne on kadonnut, tai erotilanteessa, voit tulla tapaamisiin yksin tai yhdessä kumppanisi kanssa.","Surevan tuki, Elintapamuutosten psykologinen tuki, Seksuaaliterapia, Stressin säätelytaitojen vahvistaminen, Pariterapia, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Seksuaaliterveys, Kelan kuntoutuspsykoterapia, Eroauttaminen, Perheen tuki, Integratiiviset psykoterapiat, Ikääntyvän psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Seksuaalisuuden ja sukupuolen moninaisuus, Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Työhyvinvointi, Vihan käsittely, Kriisituki, Perheterapia"
